#              ************************************
#              *****    GLOBAL ATTRIBUTES    ******
#              ************************************
#
#     TITLE                           ACE> Electron Proton Alpha Monitor
#     PROJECT                         ACE>Advanced Composition Explorer
#                                     ISTP>International Solar-Terrestrial Physics
#     DISCIPLINE                      Space Physics>Interplanetary Studies
#     SOURCE_NAME                     AC>Advanced Composition Explorer
#     DATA_TYPE                       H3>12-second Level 2 data
#     DESCRIPTOR                      EPAM>ACE Electron Proton Alpha Monitor
#     DATA_VERSION                    1
#     GENERATED_BY                    ACE Science Center
#     GENERATION_DATE                 2018101
#     LINK_TEXT                       Release notes and other info available at
#     LINK_TITLE                      the ACE Science Center Level 2 Data website
#     HTTP_LINK                       https://izw1.caltech.edu/ACE/ASC/level2/index.html
#     TEXT                            The Electron, Proton, and Alpha Monitor (EPAM) is composed of five
#                                     telescope apertures of three different types.  Two Low Energy
#                                     Foil Spectrometers (LEFS) measure the flux and direction of electrons
#                                     above 30 keV (geometry factor = 0.397 cm2*sr), two Low Energy Magnetic
#                                     Spectrometers (LEMS) measure the flux  and direction of ions greater than 50 keV
#                                     (geometry factor = 0.48 cm2*sr), and the Composition Aperture (CA)
#                                     measures the elemental composition of the ions (geometry factor = 0.24
#                                     cm2*sr). The telescopes use the spin of the spacecraft to sweep the full
#                                     sky. Solid-state detectors are used to measure the energy and composition
#                                     of the incoming particles.
#                                     For more information about the EPAM instrument, visit the EPAM Home Page
#                                     at JHU/APL: http://sd-www.jhuapl.edu/ACE/EPAM/
#                                     The quality of ACE level 2 data is such that it is suitable for serious
#                                     scientific study.  However, to avoid confusion and misunderstanding, it
#                                     is recommended that users consult with the appropriate ACE team members
#                                     before publishing work derived from the data. The ACE team has worked
#                                     hard to ensure that the level 2 data are free from errors, but the team
#                                     cannot accept responsibility for erroneous data, or for misunderstandings
#                                     about how the data may be used. This is especially true if the appropriate
#                                     ACE team members are not consulted before publication. At the very
#                                     least, preprints should be forwarded to the ACE team before publication.
#     MODS                            Initial Public Release 01/28/03 (Version 3)
#                                     11/11/04: Improved metadata (Version 4)
#     ADID_REF                        NSSD0327
#     LOGICAL_FILE_ID                 AC_H3_EPA_20180719_V01
#     LOGICAL_SOURCE                  AC_H3_EPM
#     LOGICAL_SOURCE_DESCRIPTION      ACE/EPAM Solar Energetic Particle 12-second Level 2 Data
#     PI_NAME                         R. Gold
#     PI_AFFILIATION                  JHU/APL
#     MISSION_GROUP                   ACE
#     INSTRUMENT_TYPE                 Particles (space)
#     TIME_RESOLUTION                 12 second
#     WEB_SITE                        http://www.srl.caltech.edu/ACE/
#     ACKNOWLEDGEMENT                 Please acknowledge the Principal
#                                     Investigator, Dr. Robert Gold of JHU/APL
#     RULES_OF_USE                    See the rules of use available from the ACE
#                                     Science Center at:
#                                     http://www.srl.caltech.edu/ACE/ASC/level2/policy_lvl2.html
#     SPASE_DATASETRESOURCEID         spase://NASA/NumericalData/ACE/EPAM/L2/PT12S
#     DOI                             https://doi.org/10.48322/jqj0-vn49
#     CDAWEB_PARENTS                  ac_h3_epm_00000000_v01
#                                     ac_h3_epm_19980825_v01, ac_h3_epm_19980826_v01
#     CDFMAJOR                        COL_MAJOR
#
#              ************************************
#              ****  RECORD VARYING VARIABLES  ****
#              ************************************
#
#  1. Time, beginning of interval
#  2. P2 LEMS30, (0.067-0.115 MeV Ions), Sector Avg
#  3. P3 LEMS30, (0.115-0.193 MeV Ions), Sector Avg
#  4. P4 LEMS30, (0.193-0.315 MeV Ions), Sector Avg
#  5. P5 LEMS30, (0.315-0.580 MeV Ions), Sector Avg
#  6. P6 LEMS30, (0.580-1.06 MeV Ions), Sector Avg
#  7. P7 LEMS30, (1.06-1.88 MeV Ions), Sector Avg
#  8. P8 LEMS30, (1.88-4.70 MeV Ions), Sector Avg
#
EPOCH_yyyy-mm-ddThh:mm:ss.sssZ,P2_.067-.115MEV_IONS_1/(cm**2-s-sr-MeV),P3_.115-.193MEV_IONS_1/(cm**2-s-sr-MeV),P4_.193-.315MEV_IONS_1/(cm**2-s-sr-MeV),P5_.315-.580MEV_IONS_1/(cm**2-s-sr-MeV),P6_.580-1.06MEV_IONS_1/(cm**2-s-sr-MeV),P7_1.06-1.88MEV_IONS_1/(cm**2-s-sr-MeV),P8_1.88-4.70MEV_IONS_1/(cm**2-s-sr-MeV)
1998-08-26T04:42:05.000Z,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900
1998-08-26T04:42:17.000Z,12130.0,13977.0,10562.0,8414.70,6196.50,3806.70,1440.80
1998-08-26T04:42:29.000Z,11356.0,13024.0,10562.0,8414.70,6196.50,3806.70,1440.80
1998-08-26T04:42:41.000Z,10324.0,12389.0,9545.00,8414.70,6196.50,3806.70,1511.20
1998-08-26T04:42:53.000Z,10840.0,12707.0,9951.00,8414.70,6196.50,3806.70,1511.20
1998-08-26T04:43:05.000Z,10582.0,12389.0,10154.0,8227.80,6196.50,3806.70,1511.20
1998-08-26T04:43:17.000Z,9808.20,12072.0,9748.00,8227.80,6196.50,3806.70,1511.20
1998-08-26T04:43:29.000Z,9550.20,11437.0,9951.00,8414.70,6196.50,3866.50,1511.20
1998-08-26T04:43:42.000Z,10582.0,13024.0,10562.0,8414.70,6196.50,3866.50,1511.20
1998-08-26T04:43:54.000Z,12904.0,14294.0,11780.0,8414.70,6196.50,3929.20,1511.20
1998-08-26T04:44:06.000Z,11356.0,13024.0,10562.0,8414.70,6196.50,3929.20,1511.20
1998-08-26T04:44:18.000Z,13936.0,16202.0,12186.0,9160.60,6400.90,3866.50,1511.20
1998-08-26T04:44:30.000Z,14452.0,15885.0,11983.0,9160.60,6400.90,3866.50,1511.20
1998-08-26T04:44:42.000Z,14710.0,15885.0,11577.0,8789.50,6298.70,3866.50,1476.40
1998-08-26T04:44:54.000Z,14710.0,15247.0,10765.0,8789.50,6298.70,3866.50,1476.40
1998-08-26T04:45:06.000Z,13420.0,14612.0,10562.0,8602.50,6298.70,3866.50,1511.20
1998-08-26T04:45:18.000Z,13678.0,14294.0,10968.0,8602.50,6298.70,3866.50,1511.20
1998-08-26T04:45:30.000Z,13162.0,14294.0,10968.0,8789.50,6196.50,3866.50,1511.20
1998-08-26T04:45:42.000Z,13162.0,14294.0,10765.0,8789.50,6196.50,3866.50,1511.20
1998-08-26T04:45:54.000Z,12130.0,13977.0,10968.0,8415.60,6089.40,3746.90,1546.90
1998-08-26T04:46:06.000Z,10840.0,12707.0,10359.0,8415.60,6089.40,3746.90,1546.90
1998-08-26T04:46:18.000Z,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900
1998-08-26T04:46:31.000Z,11098.0,13659.0,10359.0,8789.50,6196.50,3806.70,1546.00
1998-08-26T04:46:43.000Z,12130.0,14294.0,11374.0,8789.50,6196.50,3806.70,1546.00
1998-08-26T04:46:55.000Z,12388.0,14612.0,11780.0,9160.60,6298.70,3929.20,1546.00
1998-08-26T04:47:07.000Z,15484.0,15882.0,12389.0,9160.60,6298.70,3929.20,1546.00
1998-08-26T04:47:19.000Z,16263.0,18425.0,13404.0,10289.0,6814.60,3989.10,1581.70
1998-08-26T04:47:31.000Z,16521.0,18107.0,13404.0,10289.0,6814.60,3989.10,1581.70
1998-08-26T04:47:43.000Z,15484.0,17155.0,12998.0,9910.10,6814.60,3989.10,1616.50
1998-08-26T04:47:55.000Z,13420.0,16520.0,12998.0,9910.10,6814.60,3989.10,1616.50
1998-08-26T04:48:07.000Z,14194.0,16837.0,12389.0,9724.90,6814.60,4108.70,1616.50
1998-08-26T04:48:19.000Z,14194.0,15882.0,11983.0,9724.90,6814.60,4108.70,1616.50
1998-08-26T04:48:31.000Z,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900
1998-08-26T04:48:43.000Z,12646.0,16199.0,12389.0,10095.0,7019.10,4231.30,1616.50
1998-08-26T04:48:55.000Z,13936.0,17152.0,12795.0,10095.0,7019.10,4231.30,1616.50
1998-08-26T04:49:07.000Z,13955.0,16535.0,12808.0,9918.90,6712.40,4111.60,1617.30
1998-08-26T04:49:20.000Z,12130.0,14929.0,11983.0,9918.90,6712.40,4111.60,1617.30
1998-08-26T04:49:32.000Z,10840.0,13659.0,11575.0,9345.80,6605.30,4108.70,1616.50
1998-08-26T04:49:44.000Z,9808.20,13024.0,10763.0,9345.80,6605.30,4108.70,1616.50
1998-08-26T04:49:56.000Z,9808.20,13024.0,10560.0,9160.60,6503.10,4108.70,1616.50
1998-08-26T04:50:08.000Z,10324.0,12707.0,10966.0,9160.60,6503.10,4108.70,1616.50
1998-08-26T04:50:20.000Z,10840.0,12707.0,10966.0,9345.80,6814.60,4108.70,1616.50
1998-08-26T04:50:32.000Z,10582.0,13977.0,11169.0,9345.80,6814.60,4108.70,1616.50
1998-08-26T04:50:44.000Z,12388.0,14294.0,11374.0,9539.80,6605.30,3929.20,1581.70
1998-08-26T04:50:56.000Z,12646.0,13977.0,11577.0,9539.80,6605.30,3929.20,1581.70
1998-08-26T04:51:08.000Z,12388.0,14294.0,11577.0,9910.10,6814.60,3929.20,1546.00
1998-08-26T04:51:20.000Z,12388.0,14612.0,11577.0,9910.10,6814.60,3929.20,1546.00
1998-08-26T04:51:32.000Z,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1998-08-26T04:51:44.000Z,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1998-08-26T04:51:56.000Z,12904.0,14929.0,12186.0,9910.10,6605.30,4108.70,1581.70
1998-08-26T04:52:09.000Z,12130.0,14612.0,12186.0,9910.10,6605.30,4108.70,1581.70
1998-08-26T04:52:21.000Z,12388.0,14929.0,11983.0,9910.10,6605.30,4108.70,1616.50
1998-08-26T04:52:33.000Z,12130.0,15247.0,11374.0,9910.10,6605.30,4108.70,1616.50
1998-08-26T04:52:45.000Z,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900
1998-08-26T04:52:57.000Z,14194.0,15247.0,11780.0,9910.10,7019.10,4231.30,1652.10
1998-08-26T04:53:09.000Z,14973.0,16520.0,12389.0,9910.10,7019.10,4231.30,1652.10
1998-08-26T04:53:21.000Z,15231.0,16520.0,12389.0,9724.90,6814.60,4231.30,1616.50
1998-08-26T04:53:33.000Z,15489.0,16837.0,11374.0,9724.90,6814.60,4231.30,1616.50
1998-08-26T04:53:45.000Z,13678.0,15567.0,11780.0,9918.90,6819.50,4114.40,1618.10
1998-08-26T04:53:57.000Z,13702.0,15274.0,11801.0,9918.90,6819.50,4114.40,1618.10
1998-08-26T04:54:09.000Z,12388.0,15567.0,12389.0,10095.0,6814.60,4231.30,1686.90
1998-08-26T04:54:21.000Z,14194.0,17155.0,13201.0,10095.0,6814.60,4231.30,1686.90
1998-08-26T04:54:33.000Z,15231.0,18425.0,13404.0,10289.0,7019.10,4231.30,1616.50
1998-08-26T04:54:45.000Z,13936.0,16520.0,12592.0,10289.0,7019.10,4231.30,1616.50
1998-08-26T04:54:58.000Z,15484.0,18743.0,15028.0,10845.0,7019.10,4231.30,1652.10
1998-08-26T04:55:10.000Z,14710.0,19378.0,14622.0,10845.0,7019.10,4231.30,1652.10
1998-08-26T04:55:22.000Z,16516.0,20330.0,15028.0,11047.0,7233.30,4234.10,1688.50
1998-08-26T04:55:34.000Z,18619.0,21004.0,15057.0,11047.0,7233.30,4234.10,1688.50
1998-08-26T04:55:46.000Z,18584.0,21600.0,15434.0,11224.0,7228.40,4350.90,1686.90
1998-08-26T04:55:58.000Z,19616.0,22235.0,16246.0,11224.0,7228.40,4350.90,1686.90
1998-08-26T04:56:10.000Z,21184.0,24164.0,16263.0,11039.0,7228.40,4353.80,1687.70
1998-08-26T04:56:22.000Z,23744.0,23505.0,16246.0,11039.0,7228.40,4353.80,1687.70
1998-08-26T04:56:34.000Z,22712.0,22870.0,15028.0,11224.0,7228.40,4353.80,1722.50
1998-08-26T04:56:46.000Z,20668.0,21621.0,14637.0,11224.0,7228.40,4353.80,1722.50
1998-08-26T04:56:58.000Z,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900
1998-08-26T04:57:10.000Z,19100.0,20330.0,14216.0,10289.0,7019.10,4231.30,1652.10
1998-08-26T04:57:22.000Z,19100.0,20330.0,13810.0,10289.0,7019.10,4231.30,1652.10
1998-08-26T04:57:34.000Z,19616.0,20648.0,14216.0,10659.0,7228.40,4350.90,1686.90
1998-08-26T04:57:47.000Z,18584.0,21600.0,14624.0,10659.0,7228.40,4350.90,1686.90
1998-08-26T04:57:59.000Z,19100.0,21600.0,15436.0,11409.0,7432.80,4473.40,1757.30
1998-08-26T04:58:11.000Z,19616.0,22235.0,15842.0,11409.0,7432.80,4473.40,1757.30
1998-08-26T04:58:23.000Z,20132.0,21600.0,15842.0,11409.0,7642.10,4473.40,1757.30
1998-08-26T04:58:35.000Z,19100.0,21600.0,15030.0,11409.0,7642.10,4473.40,1757.30
1998-08-26T04:58:47.000Z,17037.0,19695.0,15030.0,11030.0,7228.40,4350.90,1757.30
1998-08-26T04:58:59.000Z,15747.0,18425.0,13810.0,11030.0,7228.40,4350.90,1757.30
1998-08-26T04:59:11.000Z,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900
1998-08-26T04:59:23.000Z,13420.0,16199.0,13404.0,10659.0,7019.10,4350.90,1721.70
1998-08-26T04:59:35.000Z,14452.0,18104.0,14216.0,10659.0,7019.10,4350.90,1721.70
1998-08-26T04:59:47.000Z,15518.0,19099.0,13839.0,10668.0,6819.50,4234.10,1688.50
1998-08-26T04:59:59.000Z,16258.0,19378.0,14622.0,10668.0,6819.50,4234.10,1688.50
1998-08-26T05:00:11.000Z,16516.0,20013.0,14216.0,10845.0,7019.10,4231.30,1721.70
1998-08-26T05:00:23.000Z,17548.0,19695.0,14622.0,10845.0,7019.10,4231.30,1721.70
1998-08-26T05:00:36.000Z,16516.0,19378.0,14216.0,10659.0,7019.10,4350.90,1721.70
1998-08-26T05:00:48.000Z,16000.0,18425.0,13810.0,10659.0,7019.10,4350.90,1721.70
1998-08-26T05:01:00.000Z,16000.0,18743.0,13810.0,10659.0,7023.90,4353.80,1758.10
1998-08-26T05:01:12.000Z,16530.0,18757.0,14229.0,10659.0,7023.90,4353.80,1758.10
1998-08-26T05:01:24.000Z,16779.0,18743.0,14218.0,10659.0,7228.40,4350.90,1757.30
1998-08-26T05:01:36.000Z,16263.0,19060.0,14218.0,10659.0,7228.40,4350.90,1757.30
1998-08-26T05:01:48.000Z,14973.0,18107.0,13812.0,10659.0,7228.40,4350.90,1792.10
1998-08-26T05:02:00.000Z,15747.0,17790.0,13201.0,10659.0,7228.40,4350.90,1792.10
1998-08-26T05:02:12.000Z,15489.0,18425.0,13404.0,10659.0,7228.40,4350.90,1757.30
1998-08-26T05:02:24.000Z,17295.0,18425.0,14218.0,10659.0,7228.40,4350.90,1757.30
1998-08-26T05:02:36.000Z,18584.0,20965.0,14624.0,11030.0,7432.80,4593.10,1757.30
1998-08-26T05:02:48.000Z,20132.0,21603.0,15436.0,11030.0,7432.80,4593.10,1757.30
1998-08-26T05:03:00.000Z,20648.0,21603.0,15842.0,11409.0,7432.80,4473.40,1757.30
1998-08-26T05:03:12.000Z,19616.0,21603.0,14624.0,11409.0,7432.80,4473.40,1757.30
1998-08-26T05:03:24.000Z,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900
1998-08-26T05:03:37.000Z,17553.0,19695.0,15030.0,10845.0,7019.10,4350.90,1757.30
1998-08-26T05:03:49.000Z,17037.0,19378.0,14216.0,10845.0,7019.10,4350.90,1757.30
1998-08-26T05:04:01.000Z,16521.0,19695.0,13404.0,10659.0,7019.10,4350.90,1757.30
1998-08-26T05:04:13.000Z,16263.0,18743.0,13810.0,10659.0,7019.10,4350.90,1757.30
1998-08-26T05:04:25.000Z,17037.0,19060.0,13404.0,10289.0,7019.10,4350.90,1757.30
1998-08-26T05:04:37.000Z,16263.0,18743.0,12795.0,10289.0,7019.10,4350.90,1757.30
1998-08-26T05:04:49.000Z,13678.0,16202.0,11983.0,9910.10,6814.60,4231.30,1757.30
1998-08-26T05:05:01.000Z,12388.0,14294.0,11780.0,9910.10,6814.60,4231.30,1757.30
1998-08-26T05:05:13.000Z,13162.0,14929.0,11983.0,9724.90,6814.60,4350.90,1757.30
1998-08-26T05:05:25.000Z,13936.0,16520.0,12186.0,9724.90,6814.60,4350.90,1757.30
1998-08-26T05:05:37.000Z,15226.0,16517.0,11981.0,9345.80,6814.60,4350.90,1757.30
1998-08-26T05:05:49.000Z,14968.0,15882.0,11778.0,9345.80,6814.60,4350.90,1757.30
1998-08-26T05:06:01.000Z,13420.0,14612.0,11575.0,9160.60,6707.60,4231.30,1792.10
1998-08-26T05:06:13.000Z,11614.0,13977.0,11169.0,9160.60,6707.60,4231.30,1792.10
1998-08-26T05:06:26.000Z,9160.80,11592.0,10560.0,9160.60,6707.60,4350.90,1757.30
1998-08-26T05:06:38.000Z,8128.90,10164.0,9951.00,9160.60,6707.60,4350.90,1757.30
1998-08-26T05:06:50.000Z,8644.90,10957.0,9748.00,8975.50,6814.60,4470.60,1792.10
1998-08-26T05:07:02.000Z,9034.30,11275.0,9951.00,8975.50,6814.60,4470.60,1792.10
1998-08-26T05:07:14.000Z,10324.0,12069.0,10357.0,9160.60,6814.60,4470.60,1792.10
1998-08-26T05:07:26.000Z,11356.0,13342.0,11169.0,9160.60,6814.60,4470.60,1792.10
1998-08-26T05:07:38.000Z,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900
1998-08-26T05:07:50.000Z,12388.0,14294.0,11780.0,9724.90,6814.60,4350.90,1827.70
1998-08-26T05:08:02.000Z,11872.0,14612.0,12186.0,9724.90,6814.60,4350.90,1827.70
1998-08-26T05:08:14.000Z,12904.0,15564.0,12389.0,9910.10,7019.10,4473.40,1827.70
1998-08-26T05:08:26.000Z,12904.0,14612.0,11577.0,9910.10,7019.10,4473.40,1827.70
1998-08-26T05:08:38.000Z,12646.0,14612.0,12186.0,9724.90,6814.60,4473.40,1827.70
1998-08-26T05:08:50.000Z,13162.0,15882.0,12592.0,9724.90,6814.60,4473.40,1827.70
1998-08-26T05:09:02.000Z,13678.0,16520.0,12592.0,10095.0,7228.40,4593.10,1898.20
1998-08-26T05:09:15.000Z,14194.0,16202.0,13201.0,10095.0,7228.40,4593.10,1898.20
1998-08-26T05:09:27.000Z,14452.0,16837.0,12795.0,10659.0,7228.40,4712.80,1933.00
1998-08-26T05:09:39.000Z,15226.0,16520.0,12998.0,10659.0,7228.40,4712.80,1933.00
1998-08-26T05:09:51.000Z,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900
1998-08-26T05:10:03.000Z,14194.0,16834.0,13201.0,10659.0,7437.70,4596.00,1933.80
1998-08-26T05:10:15.000Z,13951.0,15900.0,13417.0,10659.0,7437.70,4596.00,1933.80
1998-08-26T05:10:27.000Z,13951.0,16535.0,13417.0,10659.0,7437.70,4596.00,1933.80
1998-08-26T05:10:39.000Z,14194.0,16517.0,12998.0,10659.0,7437.70,4596.00,1933.80
1998-08-26T05:10:51.000Z,13936.0,16517.0,12795.0,10474.0,7228.40,4593.10,1862.50
1998-08-26T05:11:03.000Z,13936.0,15882.0,13201.0,10474.0,7228.40,4593.10,1862.50
1998-08-26T05:11:15.000Z,13162.0,15882.0,12795.0,10280.0,6814.60,4470.60,1862.50
1998-08-26T05:11:27.000Z,13162.0,15882.0,12795.0,10280.0,6814.60,4470.60,1862.50
1998-08-26T05:11:39.000Z,13162.0,15564.0,12592.0,10095.0,7228.40,4470.60,1862.50
1998-08-26T05:11:51.000Z,14452.0,15882.0,12998.0,10095.0,7228.40,4470.60,1862.50
1998-08-26T05:12:04.000Z,11872.0,14929.0,12186.0,9724.90,7019.10,4470.60,1862.50
1998-08-26T05:12:16.000Z,11356.0,13977.0,11575.0,9724.90,7019.10,4470.60,1862.50
1998-08-26T05:12:28.000Z,11872.0,14929.0,11780.0,9910.10,7019.10,4470.60,1827.70
1998-08-26T05:12:40.000Z,14194.0,15882.0,12592.0,9910.10,7019.10,4470.60,1827.70
1998-08-26T05:12:52.000Z,13678.0,17152.0,13404.0,10659.0,7228.40,4593.10,1827.70
1998-08-26T05:13:04.000Z,14452.0,17152.0,13404.0,10659.0,7228.40,4593.10,1827.70
1998-08-26T05:13:16.000Z,14467.0,16852.0,13009.0,10289.0,7228.40,4473.40,1828.60
1998-08-26T05:13:28.000Z,12646.0,16199.0,12592.0,10289.0,7228.40,4473.40,1828.60
1998-08-26T05:13:40.000Z,10582.0,14929.0,12592.0,9918.90,7023.90,4473.40,1792.90
1998-08-26T05:13:52.000Z,10592.0,13992.0,12197.0,9918.90,7023.90,4473.40,1792.90
1998-08-26T05:14:04.000Z,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900
1998-08-26T05:14:16.000Z,12159.0,14007.0,12617.0,9918.90,7028.80,4356.60,1759.00
1998-08-26T05:14:28.000Z,13162.0,15882.0,12795.0,9918.90,7028.80,4356.60,1759.00
1998-08-26T05:14:40.000Z,13678.0,15564.0,12795.0,10095.0,7019.10,4231.30,1722.50
1998-08-26T05:14:53.000Z,14194.0,15882.0,12592.0,10095.0,7019.10,4231.30,1722.50
1998-08-26T05:15:05.000Z,13420.0,15564.0,12186.0,10095.0,7228.40,4231.30,1686.90
1998-08-26T05:15:17.000Z,13420.0,15247.0,12186.0,10095.0,7228.40,4231.30,1686.90
1998-08-26T05:15:29.000Z,13449.0,16232.0,12414.0,9918.90,6819.50,4234.10,1724.20
1998-08-26T05:15:41.000Z,14194.0,16202.0,12795.0,9918.90,6819.50,4234.10,1724.20
1998-08-26T05:15:53.000Z,14710.0,17472.0,12795.0,10095.0,7228.40,4231.30,1686.90
1998-08-26T05:16:05.000Z,13936.0,15882.0,12592.0,10095.0,7228.40,4231.30,1686.90
1998-08-26T05:16:17.000Z,14194.0,16517.0,13402.0,10474.0,7019.10,4108.70,1686.90
1998-08-26T05:16:29.000Z,14194.0,16834.0,12996.0,10474.0,7019.10,4108.70,1686.90
1998-08-26T05:16:41.000Z,14968.0,16517.0,12793.0,10280.0,6814.60,4231.30,1651.30
1998-08-26T05:16:53.000Z,14452.0,17152.0,13199.0,10280.0,6814.60,4231.30,1651.30
1998-08-26T05:17:05.000Z,15484.0,17152.0,12996.0,10474.0,7228.40,4231.30,1651.30
1998-08-26T05:17:17.000Z,14968.0,17152.0,13402.0,10474.0,7228.40,4231.30,1651.30
1998-08-26T05:17:29.000Z,14710.0,17152.0,13402.0,10845.0,7228.40,4231.30,1651.30
1998-08-26T05:17:42.000Z,15742.0,17469.0,13402.0,10845.0,7228.40,4231.30,1651.30
1998-08-26T05:17:54.000Z,15742.0,18422.0,14622.0,11215.0,7432.80,4231.30,1686.90
1998-08-26T05:18:06.000Z,16774.0,19057.0,14622.0,11215.0,7432.80,4231.30,1686.90
1998-08-26T05:18:18.000Z,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900
1998-08-26T05:18:30.000Z,20132.0,21600.0,15434.0,11594.0,7637.30,4350.90,1686.90
1998-08-26T05:18:42.000Z,21680.0,21600.0,15840.0,11594.0,7637.30,4350.90,1686.90
1998-08-26T05:18:54.000Z,21164.0,22235.0,16652.0,11964.0,7228.40,4350.90,1686.90
1998-08-26T05:19:06.000Z,24260.0,25410.0,16246.0,11964.0,7228.40,4350.90,1686.90
1998-08-26T05:19:18.000Z,27356.0,26680.0,17464.0,11964.0,7432.80,4350.90,1652.10
1998-08-26T05:19:30.000Z,27356.0,26045.0,17464.0,11964.0,7432.80,4350.90,1652.10
1998-08-26T05:19:42.000Z,26869.0,26072.0,16669.0,11603.0,7228.40,4353.80,1652.90
1998-08-26T05:19:54.000Z,24776.0,25410.0,16246.0,11603.0,7228.40,4353.80,1652.90
1998-08-26T05:20:06.000Z,21184.0,22891.0,15855.0,11224.0,7228.40,4231.30,1652.10
1998-08-26T05:20:18.000Z,18064.0,19375.0,14216.0,11224.0,7228.40,4231.30,1652.10
1998-08-26T05:20:30.000Z,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900
1998-08-26T05:20:43.000Z,18069.0,20330.0,14624.0,11030.0,7019.10,4231.30,1652.10
1998-08-26T05:20:55.000Z,18069.0,19695.0,14216.0,11030.0,7019.10,4231.30,1652.10
1998-08-26T05:21:07.000Z,17051.0,19396.0,14231.0,10853.0,7023.90,4231.30,1652.90
1998-08-26T05:21:19.000Z,16263.0,18425.0,14216.0,10853.0,7023.90,4231.30,1652.90
1998-08-26T05:21:31.000Z,15484.0,18425.0,13810.0,10845.0,7019.10,4231.30,1652.10
1998-08-26T05:21:43.000Z,15226.0,18425.0,13810.0,10845.0,7019.10,4231.30,1652.10
1998-08-26T05:21:55.000Z,16521.0,19060.0,14624.0,10845.0,7019.10,4350.90,1652.10
1998-08-26T05:22:07.000Z,17037.0,19378.0,13810.0,10845.0,7019.10,4350.90,1652.10
1998-08-26T05:22:19.000Z,18069.0,19378.0,13810.0,10659.0,7228.40,4231.30,1652.10
1998-08-26T05:22:31.000Z,16521.0,18107.0,13810.0,10659.0,7228.40,4231.30,1652.10
1998-08-26T05:22:43.000Z,17548.0,18422.0,13808.0,10474.0,7228.40,4231.30,1651.30
1998-08-26T05:22:55.000Z,17548.0,19692.0,14216.0,10474.0,7228.40,4231.30,1651.30
1998-08-26T05:23:07.000Z,17032.0,19692.0,12996.0,10280.0,7228.40,4231.30,1651.30
1998-08-26T05:23:19.000Z,17032.0,18740.0,13808.0,10280.0,7228.40,4231.30,1651.30
1998-08-26T05:23:32.000Z,17032.0,18740.0,13808.0,10659.0,7228.40,4350.90,1686.90
1998-08-26T05:23:44.000Z,17032.0,19057.0,14216.0,10659.0,7228.40,4350.90,1686.90
1998-08-26T05:23:56.000Z,16258.0,19375.0,13808.0,10845.0,7228.40,4470.60,1686.90
1998-08-26T05:24:08.000Z,16516.0,18740.0,14216.0,10845.0,7228.40,4470.60,1686.90
1998-08-26T05:24:20.000Z,16516.0,19375.0,13808.0,11215.0,7637.30,4470.60,1721.70
1998-08-26T05:24:32.000Z,16516.0,19375.0,14216.0,11215.0,7637.30,4470.60,1721.70
1998-08-26T05:24:44.000Z,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900
1998-08-26T05:24:56.000Z,19612.0,21280.0,15028.0,11215.0,7637.30,4350.90,1721.70
1998-08-26T05:25:08.000Z,18580.0,20645.0,15028.0,11215.0,7637.30,4350.90,1721.70
1998-08-26T05:25:20.000Z,17032.0,20645.0,15840.0,11215.0,7432.80,4350.90,1686.90
1998-08-26T05:25:32.000Z,17032.0,20962.0,15028.0,11215.0,7432.80,4350.90,1686.90
1998-08-26T05:25:44.000Z,18064.0,20010.0,14622.0,11215.0,7432.80,4350.90,1686.90
1998-08-26T05:25:56.000Z,19096.0,20010.0,14622.0,11215.0,7432.80,4350.90,1686.90
1998-08-26T05:26:08.000Z,21680.0,20962.0,14622.0,11409.0,7228.40,4470.60,1721.70
1998-08-26T05:26:21.000Z,22712.0,23505.0,15434.0,11409.0,7228.40,4470.60,1721.70
1998-08-26T05:26:33.000Z,23744.0,23505.0,16246.0,11594.0,7432.80,4470.60,1686.90
1998-08-26T05:26:45.000Z,21680.0,22553.0,16246.0,11594.0,7432.80,4470.60,1686.90
1998-08-26T05:26:57.000Z,27356.0,28589.0,18278.0,12529.0,7637.30,4350.90,1686.90
1998-08-26T05:27:09.000Z,33036.0,31123.0,19090.0,12529.0,7637.30,4350.90,1686.90
1998-08-26T05:27:21.000Z,38196.0,34927.0,19496.0,12714.0,7637.30,4350.90,1686.90
1998-08-26T05:27:33.000Z,40265.0,34927.0,20300.0,12714.0,7637.30,4350.90,1686.90
